stars,title,tags,details,link,comments,author
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1824",Webエンジニア1年目の自分に捧げたい本・記事を超まとめ,"[""技術書"", ""新人プログラマ応援"", ""初心者"", ""まとめ""]","公式ドキュメント
プログラミング（オブジェクト指向）
『オブジェクト指向でなぜつくるのか 第2版』
Webサーバーサイドエンジニアとして働くなら、多くの人はJavaやRuby ...",https://qiita.com//virtual_techX/items/35034d28cdb9255367ba,13,virtual_techX
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1811",外国人が語る：英語でクラスやメソッド等の名付け方,"[""English"", ""英語"", ""Ruby"", ""Python"", ""オブジェクト指向""]","英文らしい書き方
筆者は普通にRubyを書いていますが、RSpecがものすごく好きです。 でもよく考えてみれば、JavaからRubyの勉強を始めた時、またP ...",https://qiita.com//gazayas/items/3d352d1b6ec9a225c6f6,17,gazayas
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1792",中規模Web開発のためのMVC分割とレイヤアーキテクチャ,"[""Rails"", ""mvc""]","TL;DR
MVCもレイヤで捉えて関係性の設計をするといいのでは
普通のRubyオブジェクトを積極的に使いたいですね
「パーフェクト Rails」に期待しましょう
長くなって ...",https://qiita.com//yuku_t/items/961194a5443b618a4cac,,yuku_t
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1786",null安全でない言語は、もはやレガシー言語だ,"[""Swift"", ""Java"", ""JavaScript"", ""Python"", ""Kotlin""]",Crystal は直接 Ruby と連携して使えるわけではありませんが、 Ruby 風の null 安全 な言語です。 しかし、 Ruby ...,https://qiita.com//koher/items/e4835bd429b88809ab33,31,koher
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1774",WebSocketについて調べてみた。,"[""websocket""]",WebSocketの文脈で一番有名なのはNode.jsだと思うが、他にも例えばrubyであればThinやRainbows!などのappサーバーが利用出来る。,https://qiita.com//south37/items/6f92d4268fe676347160,,south37
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1769",【詳解】モテたいVimmer必見　快適にコーディングするためのvimrc解説,"[""Vim"", ""Node.js"", ""JavaScript"", ""HTML"", ""Linux""]","source $VIMRUNTIME/macros/matchit.vim」の設定は、Vimに同梱されているmatchitプラグインを有効化することで
HTMLタグやRuby ...",https://qiita.com//ahiruman5/items/4f3c845500c172a02935,2,ahiruman5
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1765",全国のSeleniumer必読,"[""Selenium"", ""Cucumber"", ""TravisCI"", ""Capybara"", ""Jenkins""]","er = Selenium 2.0」とあるように改良された激アツ(ゼブラ柄)なやつ
ここにも書いてあるようにSeleniumのテストコード自体がたくさんの言語で書けます
私はRuby",https://qiita.com//oh_rusty_nail/items/b8ba525d31ea7c522856,17,oh_rusty_nail
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1758",Webフロントエンド表示速度、最速化手法まとめ,"[""HTML5"", ""パフォーマンス"", ""JavaScript"", ""CSS""]","AWS SDK for Ruby を使ってコンテンツを S3 に gzip 圧縮して保存する
JavaScriptの最適化
JavaScriptは重い！というのを常に意識する。",https://qiita.com//zaru/items/51ee8a5be22b75a42927,1,zaru
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1754",Railsアプリケーションにおけるエラー処理（例外設計）の考え方,"[""Ruby"", ""Rails""]","Rubyの例外機構をゼロから説明したり、Rails特有のエラーハンドラの使い方を説明したりするものではありません。
また、クライアントサイドではなく、サーバーサイドの話がメイ ...",https://qiita.com//jnchito/items/3ef95ea144ed15df3637,6,jnchito
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1738",技術的負債とどうやって戦うか,"[""設計"", ""PHP"", ""JavaScript"", ""Ruby""]","プロジェクトが進行するにつれて増える『負債』
長いプロジェクトに携わっていると、技術的負債をいつ返すのかが課題になってきます。
リファクタリングはいつの時点でやるのか、これは長いプロジェクトを運...",https://qiita.com//kamykn/items/ad687e772da454e3f614,,kamykn
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1726",知識0から始めるVim講座,"[""Vim"", ""shell"", ""Linux"", ""Vimperator"", ""初心者""]","そのためRubyやRails。Node.jsなどを起動する場合はVimの中からは起動できませんので
VimShellというPlugin使えばできるようです。",https://qiita.com//JpnLavender/items/fabcc79b4ab0d52e1f6d,4,JpnLavender
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1709","RubyとRailsにおけるTime, Date, DateTime, TimeWithZoneの違い","[""Ruby"", ""Rails""]","素のRubyの場合
まずはRailsとは無関係な素のRubyに限定した説明をします。
タイムゾーンの設定
素のRubyの場合、デフォルトの ...",https://qiita.com//jnchito/items/cae89ee43c30f5d6fa2c,2,jnchito
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1709",Node.jsとはなにか？なぜみんな使っているのか？,"[""JavaScript"", ""Node.js""]","対してPythonやRubyのような一般的なプログラミング言語は通常「パソコン上」で動作します。1
このことが生み出す違いは、OSの機能にアクセスできるかどうかです。 パソコ ...",https://qiita.com//non_cal/items/a8fee0b7ad96e67713eb,6,non_cal
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1708",いまさらだけどCircleCIに入門したので分かりやすくまとめてみた,"[""CircleCI"", ""CI"", ""devops""]","テスト
UTなどのテストコードを実行して動作確認をしたり、Rubocop(Ruby)などのコードスタイルチェックなどを行います。 working_directory: (説明 ...",https://qiita.com//gold-kou/items/4c7e62434af455e977c2,5,gold-kou
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1701",【Webエンジニアど素人から３年生ぐらいになるまでに読むと良い本】を段階的にまとめた,"[""新人プログラマ応援"", ""技術書"", ""まとめ"", ""初心者"", ""勉強""]","たのしいRuby
アジャイル時代のオブジェクト脳のつくり方 Rubyで学ぶ究極の基礎講座
現場で使える Ruby on Rails 5速習 ...",https://qiita.com//JunyaShibato/items/3aa5f7f3fc991de17f3f,3,JunyaShibato
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1700",開発フロー研修 @ Wantedly,"[""GitHub"", ""wantedly""]","その他: 宗教論争は出来る限りしない
例えば、rubyのカッコを着けるか着けないか
=> どちらでもいいものは、どちらでもマージしている。",https://qiita.com//awakia/items/c571e93e96a1ec28044f,,awakia
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1690",【まつもとゆきひろ氏　特別講演】20代エンジニアのためのプログラマー勉強法のまとめ 2019/3/30,"[""Matz"", ""サポーターズ"", ""Ruby"", ""Rails"", ""まつもとゆきひろ""]","Ex)アインシュタインがノーベル賞をとったのは比較的若いうち
Ex)Matzは27歳でRuby開発
確かに前みたTEDで35歳までの出来事で人生の80％が決まると聞いて頑張ろ ...",https://qiita.com//motoki4917/items/40386dd7fbd70987cc1d,9,motoki4917
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1677",新人エンジニアの私が圧倒的成長するためにやっていること,"[""新人プログラマ応援"", ""エンジニア""]","実際にペアプロをお願いしてみた時のお話し
最初Rubyのタスクだと思って進めていたらがっつりjQueryを使う内容だった時に、jQueryやJavaScriptを触ったことが ...",https://qiita.com//_kanacan_/items/d9d99e5bb0248584a6c5,17,_kanacan_
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1671",高校生にWeb上でプログラミングを教え始めたエンジニアがこの8ヶ月間で得た気づき,"[""プログラミング"", ""教育"", ""エンジニア"", ""N予備校"", ""N高等学校""]",なお初期の学習にはRubyやPythonといった言語も想定されていましたが、初期学習の言語には、JavaScript、具体的にはES6/ECMAScript2015が採用され ...,https://qiita.com//sifue/items/7e7c7867b64ce9742aee,9,sifue
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1666",HTTP/1.1 200 OK,"[""rest"", ""JavaScript""]","やっとPHPもRubyのgemのようなモジュール管理ができるようになったのだ。
　 SassはRuby/Python使いが好きそうな簡略化された言語。LES ...",https://qiita.com//katanov/items/1d99d27844392e380ec7,2,katanov
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1663",最強の dotfiles 駆動開発と GitHub で管理する運用方法,"[""dotfiles"", ""Vim"", ""Zsh"", ""ShellScript"", ""GitHub""]","h プラグインマネージャ Antigen のインストール
シンタックスハイライタ Pygments のインストール
OS X の defaults コマンド群の実行
Ruby ...",https://qiita.com//b4b4r07/items/b70178e021bef12cd4a2,8,b4b4r07
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1652",エンジニア採用面接での「質問項目」と「意図」を公開する（2021年2月更新）,"[""面接"", ""エンジニア"", ""採用""]","各技術（ex. ruby,php,react.js/vue.js/アーキテクト/インフラ)は、組織内で最も詳しい人たちから深堀り
意図：どこまでその技術で課題解決が行えるか（ ...",https://qiita.com//kamesennin/items/fc8242f7c395b828f650,,kamesennin
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1640",ノンプログラマーが3ヶ月でWebサービスを作ってみた,"[""Rails"", ""Ruby"", ""Bootstrap"", ""Heroku""]","http://blog.applest.net/article/20141201-ruby-on-rails-vs-php/
　
どうやら、今は PHP と ",https://qiita.com//tabbyz/items/6513e84f319843c316d5,4,tabbyz
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1624",自然言語処理における前処理の種類とその威力,"[""自然言語処理"", ""機械学習"", ""Python""]","ここで、単語の集合であるボキャブラリは(nlp, python, word, ruby, one-hot)の5単語とします。そうすると、pythonを表すベクトルは以下のよう ...",https://qiita.com//Hironsan/items/2466fe0f344115aff177,,Hironsan
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1622",homebrewとは何者か。仕組みについて調べてみた,"[""Mac"", ""homebrew""]","homebrewはrubyで書かれています。 bash
$ ruby -e ""$(curl -fsS http://gist.github.com/raw/ ...",https://qiita.com//omega999/items/6f65217b81ad3fffe7e6,10,omega999
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1614",関数型言語のウソとホント,"[""関数型言語"", ""JavaScript"", ""Haskell""]",Haskellに関してはデータ型が変更不可能にもかかわらず、メモリの消費量がC#/Java/JavaScript/Ruby/Pythonなどを圧倒していることも注目に値します。　 ,https://qiita.com//hiruberuto/items/26a813ab2b188ca39019,77,hiruberuto
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1610",Web Developer Roadmap 2018が2019年版になっていたので比較してみる,"[""devops"", ""frontend"", ""Backend"", ""ロードマップ""]",RubyはRuby on Rails、ElixirはPhoenix等、ほぼ利用先が固まり切っているようなものもあります。,https://qiita.com//ushironoko/items/a2420cf4a28af56907e5,17,ushironoko
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1606",技術書ランキングサイトをQiita記事の集計から作ったら、約4000冊の技術本がいい感じに並んだ,"[""Ruby"", ""JavaScript"", ""Qiita"", ""技術書"", ""初心者""]",「リーダブルコード」なんかはいつまでも廃れることのない名著だし、最近出たばかりの「エンジニアリング組織論への招待」や@jnchitoさんの「プロを目指す人のためのRuby入門 ...,https://qiita.com//jabba/items/edefda09121877b79760,18,jabba
