stars,title,tags,details,link,comments,author
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1478",プログラマが知っているとよい色使い(JIS安全色),"[""色"", ""色彩工学"", ""配色"", ""色空間"", ""色覚""]","や多色印刷「Kaleido Plus」
https://www.toyoink1050plus.com/information/information/20180502117.php",https://qiita.com//kaizen_nagoya/items/cb7eb3199b0b98904a35,9,kaizen_nagoya
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1473",調べなきゃ寝れない！と調べたら余計に寝れなくなったソケットの話,"[""nginx"", ""Linux"", ""CentOS"", ""MySQL"", ""Memcached""]","ア
概要
種類
使用方法
連携ミドルウェア
Nginx
web server
pathname
server divective
unicorn, gunicorn, php ...",https://qiita.com//kuni-nakaji/items/d11219e4ad7c74ece748,,kuni-nakaji
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1472","$_GET, $_POSTなどを受け取る際の処理","[""PHP""]","PHPのエラーの種類
PHPには主に以下のようなエラーがあります． php.iniの設定によってはエラーログが溜まります．
",https://qiita.com//mpyw/items/2f9955db1c02eeef43ea,2,mpyw
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1458",Ansibleをはじめる人に。,"[""Ansible""]","他にはGNU(GNU is Not Unix), PHP(PHP: Hypertext Processor), RPM(RPM Package Manage ...",https://qiita.com//t_nakayama0714/items/fe55ee56d6446f67113c,3,t_nakayama0714
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1445",vimって極めればvscode並のIDEになるんじゃないの？,"[""Vim"", ""vimrc""]","m-haml'
Plug 'mattn/emmet-vim'
"""" javascript
Plug 'jelera/vim-javascript-syntax'
"""" php ...",https://qiita.com//ulwlu/items/98901f4c4f0683e7aa57,60,ulwlu
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1426",Mac始めて6年目にして、使い続けている開発ツール73選,"[""Mac"", ""ツール"", ""PHP"", ""Scala"", ""Git""]","PhpStorm: PHP開発に使うIDE。
Mou: Markdownエディタ。
Scala IDE: Scala開発に使うIDE。中身はEclipse。
Tree: ツリ ...",https://qiita.com//suin/items/a45f14aeb31f169c616e,1,suin
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1406",JSON Web Token の効用,"[""JWT""]",".com/rohe/pyjwkest
Java: https://bitbucket.org/connect2id/nimbus-jose-jwt/wiki/Home
PHP ...",https://qiita.com//kaiinui/items/21ec7cc8a1130a1a103a,2,kaiinui
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1392",[翻訳] Elixir - 次に来る大物Web言語,"[""Elixir"", ""Erlang"", ""関数型プログラミング"", ""関数型言語""]",Rubyとこの新しいフレームワークの組み合わせは私がそれまで使っていた…PHP…に比べすごくよいものに感じられました。 もしC、Java、JavaScript、,https://qiita.com//HirofumiTamori/items/0dfdbada30c7d8f183fd,3,HirofumiTamori
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1395",新しく言語を学ぶときに心がけていること,"[""初心者"", ""学習"", ""ポエム"", ""新人プログラマ応援"", ""Slack""]","例えばGoを勉強するときには、
Goは2009年にGoogleが作ったオープンソースの静的言語
当時はPHPやJavaScriptなどの動的言語が流行する一方で、速くシンプル ...",https://qiita.com//hiraike32/items/40ef06f85f6a63828985,8,hiraike32
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1385",2018年Vue.jsとVuexを使ってる人には必ず知っていてほしいドキュメントに書かれていないコンポーネントやストア、メンテナンスの際に役立つTips,"[""Vue.js"", ""es6"", ""DesignPatterns"", ""Vuex"", ""TypeScript""]",まるでPHPのようにね。では型付けを強化したいからC#やJava、Goに移行した方がいい、PHPは雑に作るべき！という考えは正しいのでしょうか？きっとPHP ...,https://qiita.com//kahirokunn/items/512b9e502f8db49981f3,9,kahirokunn
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1385",ブラウザでVS codeが使えるクラウド IDEの大本命「Coder」,"[""coder"", ""クラウドIDE"", ""VSCode""]","マウントできる言語は以下の通り(言語によってはバージョン選択可能)
clang
gcc
go
java
node
php
Python
ruby
rust
yarnのインスト ...",https://qiita.com//MegaBlackLabel/items/bbec97db769667962bce,4,MegaBlackLabel
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1373",量子コンピュータエンジニア始めて5年が経った,"[""量子コンピュータ"", ""量子ゲート"", ""量子アニーリング""]","https://www.inno.go.jp/h27/adoption.php
これに通ったことで、さらにシステムサイズを大きくしたり並列化したり、スパコンを使ってGoogl ...",https://qiita.com//YuichiroMinato/items/7192a15505d15409e904,9,YuichiroMinato
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1370",フリーランスエンジニアの単価を決める,"[""フリーランス"", ""キャリア"", ""ポエム""]","プログラマ 日単価8万円〜 
PM 日単価15万円
フリーランス仲間基準 8万円〜
フリーランス仲間からダンピングを避けるために最低6万以上とのこと
人材が豊富なRails, PHP",https://qiita.com//KazukiTanaka/items/130a2c477847b24e35ce,4,KazukiTanaka
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1358",未経験から7日間でコーダーとして現場投入させるまでのカリキュラムを忘れないようにメモっとく,"[""HTML"", ""CSS"", ""jQuery"", ""研修""]","てもらう予定の領域
HTML/CSS コーディング
JavaScript はそこそこで（動きのエフェクトやカルーセルを仕込める程度）
concrete5 テーマの開発（PHP ...",https://qiita.com//hissy/items/e781a62ff6521803a230,19,hissy
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1357",テストがうまくいかないプロジェクトに捧ぐ、正しいテストの考え方,"[""PHP"", ""RSpec"", ""Ruby"", ""Java"", ""Python""]","この記事の対象者
プロジェクトでテストを書いている。(書いたことある)
テストが重要らしい事は知っているが、テストの恩恵をそこまで実感できていない。
結局手動テストに依存したバグフィックスをして...",https://qiita.com//geshi/items/74ed21615e1ba2ad539d,1,geshi
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1322",GraphQL入門 - 使いたくなるGraphQL,"[""GraphQL""]","JavaとかPHPのあれと一緒です。以下のように使います。
interface Node {
id: ID!
}
type Shop implements Node {
id ...",https://qiita.com//bananaumai/items/3eb77a67102f53e8a1ad,2,bananaumai
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1303",大手Webサービスがクライアント側で発生したJavaScriptのエラーをどう収集しているのか まとめ,"[""JavaScript"", ""Web""]",".onerror時
Ajaxリクエストやメソッド実行の失敗時
window.onerror時
どこで送ってるか
http://www.pixiv.net/mypage.php ...",https://qiita.com//grapswiz/items/4e97968f3d3df97a4c76,4,grapswiz
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1295",独りでWebサービスを開発・リリースするまでのTips,"[""Webアプリケーション"", ""Web"", ""勤怠管理"", ""PHP"", ""JavaScript""]","動作環境
PHP...サーバーサイド（生のPHPでRestっぽく書いています）
JavaScript（JQuery、AngularJS）...フロントエンド ...",https://qiita.com//Yuta_Fujiwara/items/a195adbd70f0d08cc3d4,6,Yuta_Fujiwara
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1289",未経験からRuby on Railsを学んで仕事につなげるまでの1000時間メニュー,"[""Ruby"", ""Rails"", ""Beginner""]",PHPじゃないの? Webアプリケーション開発はPHPでLaravelも流行って来ているのでPHPで学ぶ方法もありますが、Laravelが ...,https://qiita.com//saboyutaka/items/1a8c40e105e93ac6856a,1,saboyutaka
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1283",「Docker」を全く知らない人のために「Docker」の魅力を伝えるための「Docker」入門,"[""Docker"", ""仮想化"", ""VirtualBox"", ""vmware"", ""devops""]","nginxやApacheによるWEBサーバー
PHPやJavaによるAPサーバー
MySQLやPostgreSQLによるDBサーバー
redmine、GitLab、Jenki ...",https://qiita.com//bremen/items/4604f530fe25786240db,,bremen
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1279",Ruby->Go->Scalaという習得順序がエンジニアの爆速の成長に最適である理由,"[""Ruby"", ""PHP"", ""Go"", ""Scala""]","求人数
日本語情報量
ポートフォリオ(作品)の作りやすさ
日本のIT業界における「業務未経験者可」の求人で最も多いのは「Java」と「PHP」ですが、Javaは主に「SIer ...",https://qiita.com//poly_soft/items/1feaa1ec5ecab08dc6db,8,poly_soft
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1275",就活のためにWEBサービスを作ったら、転職できた以上の価値をもたらしてくれた話,"[""PHP"", ""Laravel"", ""Webサービス"", ""webサービス開発""]","Laravel
実はそれまで、PHPの開発経験はほぼゼロでした。学生の頃にC++で遊んでいたこともありますが、実務でPHPを使ったのは既存のコードを修正する ...",https://qiita.com//kd9951/items/92cc7bb14c1fbfcb6dab,5,kd9951
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1275",gRPCって何？,"[""gRPC"", ""WebAPI""]","C++, Python, Ruby, Objective-C, PHP, C#
gRPC
Go
gRPC-Go
Java
gRPC-Java
Node.js
gRPC-Nod ...",https://qiita.com//oohira/items/63b5ccb2bf1a913659d6,,oohira
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1269",【PHP超入門】クラス～例外処理～PDOの基礎,"[""PHP"", ""例外処理"", ""クラス"", ""PDO""]","前提条件
PHPは5.3.6以上を使う前提で説明しております。PHP5.3.5以前での留意点も記述しております。 PHPのバージョン別の実 ...",https://qiita.com//7968/items/6f089fec8dde676abb5b,33,7968
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1269",フロントエンド、サーバサイド、インフラの具体例,"[""Java"", ""新人プログラマ応援""]","Perl、PHP、Ruby、Pythonなど
がある。両方に対応するものもあるため、明確な線引が出来ない場合もある。 Java以外の言語であれば、
Node.js
フレームワ ...",https://qiita.com//shuntaro_tamura/items/e1a20e33c57c71679688,2,shuntaro_tamura
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1250",「募ってはいるが、募集はしていない」 人たちへ,"[""自然言語処理"", ""COTOHA"", ""ネタ"", ""Python"", ""api""]","# https://www.yoheim.net/blog.php?q=20160201
conn = sqlite3.connect("".",https://qiita.com//omiita/items/0f811f15e569bf2539b8,32,omiita
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1244",M1 Macの開発環境,"[""Mac""]","
12/18
✔︎
Node.js
15.4.0
arm64
ソースビルド
12/18
✔︎
Node.js
master
arm64
ソースビルド
11/25
✔︎
PHP ...",https://qiita.com//shibukawa/items/797b7cbb7e530842e6f7,16,shibukawa
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1241","Slack経由で家の外からエアコンをon, offできる装置を、Raspberry Piで作ってみた。（しかも御坂美琴ちゃんが応答してくれる）","[""赤外線リモコン"", ""Slack"", ""電子工作"", ""ラズベリーパイ"", ""RaspberryPi""]","php echo ""phpは正しく動いています。""; #phpが正しく動いてるか確認 ? 以下のように/var/www/index.",https://qiita.com//KAKY/items/55e6c54fa2073cdc0bbe,3,KAKY
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1229",WEB開発に役に立つAPI一覧+API毎に関連するQiita記事を分類 ！,"[""api"", ""初心者"", ""Webサービス"", ""個人開発""]","API を使って祝日を取る PHP編
他のQiita関連記事またはドーナツグラフを見る
Google Drive API
https://developers.google. ...",https://qiita.com//hamaup/items/cd7212aa1d0b1f0e37de,,hamaup
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}1225",エンジニアの為の、アイデア効率化,"[""サービスメーク"", ""起業"", ""アイデア"", ""iOS"", ""Android""]","参考サイト
http://ideatool.jp/index.php?",https://qiita.com//Reyurnible/items/342352a0b145a4736ae0,,Reyurnible
